Codi_Sector_Activitat,Nom_Sector_Activitat,Codi_Grup_Activitat,Nom_Grup_Activitat,Codi_Activitat_2022,Nom_Activitat,Nom_Local,Latitud,Longitud,Direccio_Unica,Nom_Via
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BCN GIN,41.371469733,2.159926593,"118805, 58-58, LOC 10",PG EXPOSICIÓ
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,TERAFIS TERAPIAS Y TRATAMIENTOS FÍSICOS SCP,41.374241351,2.162882388,"043400, 49-49, LOC 20",BLAI
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.374101465,2.156356573,"268309, 9-9, LOC 10",PTGE PRUNERA
3,Altres,17,Altres,1700600,Activitats de la construcció,V.R.A. TOT REFORMES S.L.,41.372792154,2.15770036,"281806, 31-31, LOC 10",RICART
3,Altres,17,Altres,1700600,Activitats de la construcció,JOR-PEN PINTORS S.L.,41.372726738,2.157661468,"281806, 31-31, LOC 20",RICART
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,QURESHI SUPERMERCAT,41.373242012,2.155993134,"129459, 29-29, LOC 20",FONT HONRADA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCATS CHARTER,41.374552321,2.166605294,"294207, 6-8, LOC 10",SALVÀ
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,CONDIS,41.373518769,2.161526531,"094707, 20-20, LOC 10",CREU DELS MOLERS
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,REDRUM,41.373165526,2.163311541,"195500, 36-36, LOC 10",MARGARIT
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.373269185,2.160878778,"273400, 37-37, LOC 10",RADAS
3,Altres,17,Altres,1700200,Associacions,SN,41.372220517,2.169654965,"052900, 41-41, LOC 10",CABANES
2,Serveis,16,Altres,1600101,Activitats de transport ,EURO COURIER,41.372140004,2.169613391,"052900, 41-41, LOC 20",CABANES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,ZODIACO BARCELONA,41.373907234,2.163748741,"043400, 39-39, LOC 10",BLAI
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,SN,41.37278209,2.159678489,"086301, 31-31, LOC 50",CONCÒRDIA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,KRIMINAL,41.372816307,2.159787118,"189202, 85-85, LOC 40",MAGALHAES
2,Serveis,16,Altres,1600600,Perruqueries,YOLANDA GALLINAT PERRUQUERS,41.373780429,2.161172479,"108007, 53B-53B, LOC 10",ELKANO
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.371997094,2.169805169,"218606, 46-48, LOC 40",PG MONTJUÏC
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT DE BARRA MANO ROTA,41.374392308,2.161836326,"094707, 4-4, LOC 10",CREU DELS MOLERS
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,FECOMON MAQUETAS EN FERIAS,41.372299016,2.15982601,"133605, 14-14, LOC 10",FRANÇA XICA
2,Serveis,16,Altres,1600600,Perruqueries,DE CAP A PEUS HOME & DONA,41.374466779,2.161872536,"094707, 4-4, LOC 20",CREU DELS MOLERS
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT SAIF,41.371942748,2.169507444,"052900, 47-47, LOC 20",CABANES
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,BRUCILE ASOCIADOS SCP,41.372542567,2.160452306,"273400, 32-32, LOC 10",RADAS
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.374523136,2.15723902,"353306, 6-6, LOC 10",VALLHONRAT
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,LESPAC SUPERMERCATS,41.373680797,2.160503268,"086301, 9-9, LOC 10",CONCÒRDIA
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,KHOURIAN BEER,41.37134393,2.158145607,"271802, 24-24, LOC 30",PURÍSSIMA CONCEPCIÓ
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,LESPAC,41.373636517,2.160464376,"086301, 9-9, LOC 20",CONCÒRDIA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,MAE,41.371480803,2.15743348,"700685, 6-8, LOC 20",PL MARGARIDA XIRGU
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,LA FRANÇA XICA,41.37206553,2.157102227,"133605, 33-33, LOC 10",FRANÇA XICA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,MERCAT DE LES FLORS CASA DE LA DANSA,41.371232217,2.15704456,"700685, 4-4, LOC 10",PL MARGARIDA XIRGU
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,LA FRANÇA,41.372239638,2.157422751,"133605, 32-32, LOC 10",FRANÇA XICA
2,Serveis,16,Altres,1600000,Pàrquings i garatges,APARCAMENT CIUTAT DEL TEATRE,41.371876325,2.156561762,"281806, 55-57, LOC 10",RICART
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,CERVECERIA JAZZ,41.372244671,2.163145244,"195500, 43-43, LOC 20",MARGARIT
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUMA SUPERMERCATS,41.372670379,2.160497904,"273400, 30-30, LOC 10",RADAS
2,Serveis,11,Finances i assegurances,1100000,Finances i assegurances,CAIXABANK,41.374755607,2.159029394,"198804, 133-133, LOC 10",AV PARAL·LEL
1,Comerç al detall,4,Equipament personal,4003000,Vestir,INFINITY MARKS,41.374802907,2.158770561,"198804, 137-137, LOC 20",AV PARAL·LEL
2,Serveis,9,Ensenyament,9000000,Ensenyament,OKNO TALLER,41.372820333,2.167916894,"086902, 147-147, LOC 10",NOU DE LA RAMBLA
2,Serveis,16,Altres,1600600,Perruqueries,PERRUQUERIA UNISEX OLGA,41.372737808,2.16664955,"130006, 44-44, LOC 10",FONTRODONA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,LILITH & SONS,41.373141373,2.167104185,"158606, 9-9, LOC 10",HORTES
1,Comerç al detall,4,Equipament personal,4003000,Vestir,SN,41.372715667,2.167558819,"086902, 148-148, LOC 20",NOU DE LA RAMBLA
1,Comerç al detall,5,Oci i cultura,5003000,"Llibres, diaris i revistes",LA SOCIAL,41.373061868,2.167309374,"158606, 5-5, LOC 10",HORTES
3,Altres,17,Altres,1700200,Associacions,PROMO ART,41.372470106,2.166611999,"130006, 33-33, LOC 20",FONTRODONA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,CAPRABO,41.37296626,2.170306742,"257700, 24-24, LOC 10",PIQUER
1,Comerç al detall,2,Quotidià no alimentari,2002000,Farmàcies PARAFARMÀCIA,FARMACIA LLDA JOSEFINA MORERA,41.373482539,2.166653574,"288408, 28-28, LOC 20",ROSER
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,BONA COMPRA,41.372695539,2.166154683,"700443, 46-46, LOC 10",PLTA ROSER
2,Serveis,12,"Manteniment, neteja i producció",1200000,"Manteniment, neteja i similars",BOLBORETA,41.372131953,2.162632942,"043309, 13-13, LOC 10",PL SORTIDOR
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,MOLINET CAFÈ ANTIC,41.374042089,2.159931958,"108007, 69-69, LOC 10",ELKANO
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,LABORATORI DENTAL PROTESI,41.371130569,2.158577442,"303400, 4-4, LOC 10",SANT ISIDRE
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,PETIT MONTJUIC,41.370997721,2.158931494,"303400, 2-2, LOC 10",SANT ISIDRE
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,ABOGADO F.PUJOL Y GIRALT,41.373138354,2.157845199,"281806, 27B-27B, LOC 10",RICART
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,TEATRE LLIURE,41.370631381,2.157175988,"700685, 1-1, LOC 20",PL MARGARIDA XIRGU
2,Serveis,9,Ensenyament,9000000,Ensenyament,ESCOLA BRESSOL FORESTIER,41.370989669,2.155244797,"322109, 2-6, LOC 10",SEGONS JOCS MEDITERRANIS
1,Comerç al detall,3,Parament de la llar,3004000,Parament ferreteria,FERRETERIA SUELPA ABDUL,41.374727429,2.160387933,"165306, 3-5, LOC 20",JAUME FABRA
1,Comerç al detall,3,Parament de la llar,3003000,Mobles i articles fusta i metall,DORMITY,41.374764665,2.16043219,"165306, 1-1, LOC 10",JAUME FABRA
3,Altres,17,Altres,1700320,Altres equipaments esportius,PISTES DE TENNIS MONTJUÏC,41.368071348,2.145970894,"700730, 6-16, LOC 10",FOIXARDA
3,Altres,17,Altres,1700200,Associacions,CLUB SOCIAL PRIVAT ASSOCIACIÓ 6-8,41.374440613,2.158956975,"334301, 6-6, LOC 10",TEODOR BONAPLATA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,FONT MAGICA,41.371724356,2.150769532,"278200, 2-16, LOC 10",AV REINA MARIA CRISTINA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,FIRA BARCELONA,41.373859934,2.150544226,"278200, 1-13, LOC 50",AV REINA MARIA CRISTINA
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,FIRA BARCELONA,41.374225249,2.150326967,"114000, 2-2, LOC 40",PL ESPANYA
3,Altres,17,Altres,1700400,Equipaments religiosos,LOS PENTECOSTALES DE BARCELONA,41.372878704,2.148461491,"207304, 11-11, LOC 100",MÈXIC
3,Altres,17,Altres,1700100,Administració,POLICIA GUARDIA URBANA PREFECTURA,41.372170197,2.1538876,"332601, 1-3, LOC 10",GUÀRDIA URBANA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,TERRAZA MIRAMAR,41.371202025,2.172333151,"213409, 40-40, LOC 10",CTRA MIRAMAR
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,FERIAL,41.373655638,2.155043632,"234500, 78-78, LOC 10",OLIVERA
3,Altres,17,Altres,1700100,Administració,GERENCIA DE SEGURETAT I PREVENCIO,41.371795812,2.153733373,"332601, 2-2, LOC 10",GUÀRDIA URBANA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,JRE JEUNES RESTAURANTS,41.372690507,2.1545434,"284101, 1-1, LOC 20",AV RIUS I TAULET
2,Serveis,16,Altres,1600600,Perruqueries,GARES PERRUQUERS,41.373435239,2.156313658,"316900, 3-3, LOC 10",PL SANTA MADRONA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,SNACK BIMO,41.374776741,2.168858349,"198804, 67-67, LOC 10",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,PIZZERIA ALSON,41.374424511,2.155547887,"329902, 82-82, LOC 10",TAMARIT
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",ANGEL'S DULCE'S,41.371958851,2.162312418,"043207, 59-59, LOC 30",BLASCO DE GARAY
2,Serveis,9,Ensenyament,9000000,Ensenyament,RIALLA LLAR D'INFANTS,41.373385926,2.170985341,"204204, 2-2, LOC 20",MATA
1,Comerç al detall,4,Equipament personal,4003000,Vestir,DIDAL D'OR BOUTIQUE NUPCIAL,41.373456373,2.170965225,"361009, 45-45, LOC 30",VILA I VILÀ
1,Comerç al detall,4,Equipament personal,4001000,"Joieria, rellotgeria i bijuteria",MORE JOIERA RELLOTGERIA,41.374811964,2.155176401,"198804, 175-175, LOC 20",AV PARAL·LEL
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,IFR SOFTWARE FACTORY,41.371488854,2.159984261,"118805, 56-56, LOC 10",PG EXPOSICIÓ
2,Serveis,16,Altres,1611100,Serveis Socials,RESIDÈNCIA I CENTRE DE DIA DE GENT GRAN PARE BATLLORI,41.373266166,2.171537876,"361009, 39-41, LOC 10",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR A LAREIRA,41.374684155,2.160330266,"165306, 3-5, LOC 30",JAUME FABRA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,DENASSUS,41.37430274,2.162710726,"043400, 53-53, LOC 10",BLAI
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,BRICKBOX BY KAZAM!,41.373120239,2.159453183,"061107, 30-30, LOC 10",PEDRERES
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",365,41.374461747,2.167557478,"361009, 97-97, LOC 10",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,LASCAR,41.371930671,2.165670544,"288408, 74-74, LOC 10",ROSER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR LA CAMPANA,41.374074293,2.167198062,"288408, 11-11, LOC 10",ROSER
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,COSMO SHOP,41.374007872,2.167155147,"288408, 11-11, LOC 20",ROSER
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,BIBLIOTECA POBLE SEC FRANCESC BOIX,41.373931387,2.164029032,"043400, 34-34, LOC 10",BLAI
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),TALLER MOTOS,41.372726738,2.16123417,"094707, 48-48, LOC 10",CREU DELS MOLERS
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.373212827,2.157886773,"281806, 27-27, LOC 10",RICART
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAGARIA,41.372366446,2.167192698,"086902, 152-152, LOC 10",NOU DE LA RAMBLA
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",FORN DE PA PIQUER PASTISSERIA SERGI,41.373112188,2.169306278,"257700, 33-33, LOC 10",PIQUER
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.37358821,2.162163556,"108007, 58-58, LOC 10",ELKANO
1,Comerç al detall,1,Quotidià alimentari,1001000,Begudes,BODEGA DEL CARIBE,41.373601293,2.158486247,"234500, 19-19, LOC 40",OLIVERA
3,Altres,17,Altres,1700600,Activitats de la construcció,MARIN & MARIN INSTAL•LACIONS I REPARACIONS,41.374167886,2.166349143,"294207, 16-16, LOC 10",SALVÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT STUDIO 44 JE,41.374214179,2.16638267,"294207, 16-16, LOC 20",SALVÀ
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,BONA COMPRA,41.372319145,2.162037492,"043309, 6-6, LOC 10",PL SORTIDOR
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR O LAR GALEGO,41.374645913,2.157538086,"353306, 3-3, LOC 20",VALLHONRAT
3,Altres,17,Altres,1700600,Activitats de la construcció,INTERSA,41.372589867,2.159512192,"086301, 37-39, LOC 10",CONCÒRDIA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,ALI SUPERMERCAT,41.372493253,2.15942502,"086301, 37-39, LOC 30",CONCÒRDIA
2,Serveis,16,Altres,1611200,Altres,BIZARRE ESCAPE ROOM,41.372436894,2.167970538,"043502, 24-24, LOC 10",BLESA
2,Serveis,16,Altres,1600600,Perruqueries,ABBAS PERRUQUERIA,41.374196064,2.159785777,"165306, 11-13, LOC 30",JAUME FABRA
2,Serveis,16,Altres,1600600,Perruqueries,PERRUQUERIA CHIKY,41.374162854,2.159940004,"108007, 82-82, LOC 40",ELKANO
1,Comerç al detall,1,Quotidià alimentari,1002000,Carn i Porc,MENUTS I PRODUCTES CARNICS CASA,41.373207794,2.164285183,"330504, 33-33, LOC 10",TAPIOLES
1,Comerç al detall,3,Parament de la llar,3002000,Material equipament llar,MADERAS ALMER,41.374809951,2.156882286,"198804, 155-157, LOC 20",AV PARAL·LEL
1,Comerç al detall,3,Parament de la llar,3002000,Material equipament llar,PABLO GARCIA,41.374806932,2.157071382,"198804, 155-157, LOC 10",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR RESTAURANT FILIPINAS,41.37339599,2.15583086,"129459, 26-26, LOC 10",FONT HONRADA
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.37294412,2.172707319,"361009, 21-21, LOC 20",VILA I VILÀ
2,Serveis,16,Altres,1611000,Arranjaments,RECICLA TECNOLOGIA,41.373222891,2.161415219,"094707, 30-30, LOC 10",CREU DELS MOLERS
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,TWIST CLUB,41.371604593,2.156198323,"281806, 63-63, LOC 10",RICART
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT MAGALHAES 55,41.372506336,2.161310613,"189202, 55-55, LOC 20",MAGALHAES
1,Comerç al detall,4,Equipament personal,4002000,Merceria,FIL I FET MERCERIA CREATIVA,41.372660315,2.162579298,"043207, 55-55, LOC 20",BLASCO DE GARAY
2,Serveis,9,Ensenyament,9000000,Ensenyament,RENAIXENÇA ESBART DANSAIRE MUSICA DANSA TEATRE,41.37273177,2.162604779,"043207, 55-55, LOC 10",BLASCO DE GARAY
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,SN,41.373594248,2.170491815,"361009, 55-55, LOC 10",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,EL MOLINO CERVESERIA FRANKFURT,41.374645913,2.166936547,"361009, 103-103, LOC 10",VILA I VILÀ
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,ASENSIO COMUNICACIÓ VISUAL,41.373608338,2.170393914,"052900, 17-17, LOC 20",CABANES
1,Comerç al detall,2,Quotidià no alimentari,2002000,Farmàcies PARAFARMÀCIA,FARMACIA LDA.M.LLUISA DIEZ/MAR ROSELLO,41.372765987,2.16786325,"086902, 147-147, LOC 20",NOU DE LA RAMBLA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,CARREFOUR EXPRESS,41.373702938,2.156017274,"129459, 25-25, LOC 10",FONT HONRADA
1,Comerç al detall,1,Quotidià alimentari,1002000,Carn i Porc,GERALDES PERNILS IBERICS FORMATGES,41.374316829,2.158896625,"226309, 13-13, LOC 10",PL LAS NAVAS
1,Comerç al detall,2,Quotidià no alimentari,2002000,Farmàcies PARAFARMÀCIA,FARMÀCIA ROCA ORTOPEDIA,41.373690861,2.156403512,"316900, 6-9, LOC 20",PL SANTA MADRONA
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.372397644,2.167223543,"086902, 150-150, LOC 10",NOU DE LA RAMBLA
2,Serveis,16,Altres,1611100,Serveis Socials,SANT JOAN DE DÉU SERVEIS SOCIALS CREU DELS MOLERS,41.373943463,2.161836326,"094707, 21-23, LOC 10",CREU DELS MOLERS
1,Comerç al detall,3,Parament de la llar,3002000,Material equipament llar,ALUMEND,41.372895813,2.161456794,"094707, 49-49, LOC 10",CREU DELS MOLERS
2,Serveis,16,Altres,1600600,Perruqueries,D'NUMBER ONE PERRUQUERIA LEO,41.374032025,2.166998237,"288408, 12-12, LOC 20",ROSER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BLAI TONIGHT FABRICA DE PINTXOS,41.373543929,2.16470629,"043400, 23-25, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,BAR LOCO LOCO PARALELO,41.374775735,2.168615609,"198804, 67-67, LOC 30",AV PARAL·LEL
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,TEATRE VICTORIA,41.374773722,2.168721557,"198804, 67-67, LOC 20",AV PARAL·LEL
3,Altres,17,Altres,1700400,Equipaments religiosos,CENTRE DE CULTE SUFISME,41.373429201,2.160933763,"273400, 31-31, LOC 10",RADAS
3,Altres,17,Altres,1700600,Activitats de la construcció,VIDRIOS Y CRISTALES BALGLASS SCP,41.371837075,2.161471546,"017105, 15-15, LOC 10",ANNÍBAL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT LA PERLA,41.371286564,2.159451842,"118805, 62-62, LOC 10",PG EXPOSICIÓ
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,ESPAI LLIURE,41.370642451,2.157548815,"700685, 1-1, LOC 10",PL MARGARIDA XIRGU
1,Comerç al detall,5,Oci i cultura,5001000,Joguines i esports,JUGUETES RUBIO VENTA AL MAYOR,41.373065894,2.161357552,"094707, 36-38, LOC 10",CREU DELS MOLERS
3,Altres,17,Altres,1700500,Activitats industrials,A. MARTINEZ BOSCH RECUPERACIO DE FERROS I METALLS,41.373304409,2.16434285,"330504, 31-31, LOC 10",TAPIOLES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,HOSTAL OLIVETA,41.374139707,2.16552034,"261004, 16-18, LOC 10",POETA CABANYES
3,Altres,17,Altres,1700600,Activitats de la construcció,LLAMAZARES ARQUITECTURA,41.374052152,2.157095522,"353306, 19-19, LOC 10",VALLHONRAT
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,TEATRE APOLO,41.374739505,2.170497179,"198804, 57-61, LOC 30",AV PARAL·LEL
2,Serveis,16,Altres,1600000,Pàrquings i garatges,APARCAMENT APOLO,41.374288651,2.170540094,"052900, 10-10, LOC 10",CABANES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,KOSKA TAVERNA,41.373133322,2.166094333,"043400, 8-10, LOC 40",BLAI
3,Altres,17,Altres,1700400,Equipaments religiosos,PARROQUIA SANTA MADRONA,41.374074293,2.164627165,"330504, 10-10, LOC 10",TAPIOLES
2,Serveis,8,Activitats immobiliàries,8000000,Activitats immobiliàries,TECNOCASA,41.373163514,2.166025937,"043400, 10-10, LOC 30",BLAI
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,MAHA SUPERMERCAT,41.374788818,2.159435749,"198804, 131-131, LOC 20",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,HOTEL MIRAMAR,41.370496519,2.171165049,"066600, 3-3, LOC 10",PL CARLOS IBÁÑEZ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,ANGEL'S CUINA FILIPINA,41.374651951,2.159270793,"334301, 1B-1B, LOC 50",TEODOR BONAPLATA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT,41.374723404,2.159307003,"198804, 131-131, LOC 40",AV PARAL·LEL
1,Comerç al detall,3,Parament de la llar,3004000,Parament ferreteria,FERRETERIA VERA,41.374460741,2.158441991,"281806, 3-5, LOC 20",RICART
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,CENTRE DE TERÀPIES SÀLVIA,41.374525149,2.158464789,"281806, 3-5, LOC 10",RICART
3,Altres,17,Altres,1700500,Activitats industrials,CRUDITE CERAMICS STUDIO,41.372469099,2.164494395,"261004, 58-58, LOC 10",POETA CABANYES
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,CA L'AGUSTI ESPAI COWORKING,41.37252747,2.164514512,"261004, 58-58, LOC 20",POETA CABANYES
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,BLAI SUPERMERCAT,41.374186001,2.163366526,"043400, 44-44, LOC 10",BLAI
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),CANDY HOOVER SERVICE,41.37349361,2.170132399,"052900, 24-24, LOC 10",CABANES
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,REFUGI 307 MUSEU D'HISTORIA DE CATALUNYA,41.371487848,2.166646868,"086902, 169-173, LOC 20",NOU DE LA RAMBLA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,TABERNA BERRI,41.374166879,2.163416147,"043400, 44-44, LOC 20",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR PRADA,41.374123605,2.166315615,"294207, 18-18, LOC 10",SALVÀ
2,Serveis,11,Finances i assegurances,1100000,Finances i assegurances,SELTON,41.373702938,2.156993598,"234500, 44-44, LOC 30",OLIVERA
1,Comerç al detall,1,Quotidià alimentari,1003000,Fruites i verdures,H. M. M. H FRUITES I VERDURES,41.373361773,2.16516763,"261004, 43-43, LOC 20",POETA CABANYES
2,Serveis,16,Altres,1600800,Tintoreries,PARAL•LEL BUGADERIA AUTOSERVEI,41.374693213,2.155936807,"129459, 1-1, LOC 50",FONT HONRADA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,LA CROQUETERIA,41.372095722,2.162368745,"043309, 10-10, LOC 20",PL SORTIDOR
2,Serveis,16,Altres,1600700,Centres d'estètica,XIOMARA FASHION PERRUQUERIA UNISEX,41.374792843,2.15603739,"198804, 171-171, LOC 20",AV PARAL·LEL
3,Altres,17,Altres,1700310,Gimnàs /fitnes,ROCKFIT,41.373314472,2.147887498,"207304, 3-3, LOC 20",MÈXIC
2,Serveis,11,Finances i assegurances,1100000,Finances i assegurances,EXCHANGE,41.374764665,2.155995816,"198804, 171-171, LOC 30",AV PARAL·LEL
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,COOKING NUMBERS,41.374809951,2.15478614,"198804, 179-179, LOC 10",AV PARAL·LEL
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),RD CITY BIKE 24/7,41.374340982,2.165659815,"261004, 12-12, LOC 20",POETA CABANYES
3,Altres,17,Altres,1700600,Activitats de la construcció,IRCG INSTALACIONES RUIZ CLIMA Y GAS,41.374385262,2.164969146,"330504, 11-11, LOC 180",TAPIOLES
